,is_retweet,text
1790,False,"['congratulations', 'judge', 'jeanine', 'tremendous', 'success', 'new', '1', 'best', 'selling', 'book', 'liars', 'leakers', 'liberals', 'case', 'anti', 'trump', 'conspiracy']"
1791,True,"['rt', 'john', 'strong', 'crime', 'borders', 'loves', 'military', 'vets', 'second', 'amendment', 'star', 'h']"
1792,True,"['rt', 'running', 'republican', 'primary', 'great', 'state', 'michigan', 'spectacular', 'vote', 'august']"
1793,False,"['social', 'security', 'medicare', 'cast', 'early', 'vote', 'vote', 'august', '7th', 'election', 'day', 'full', 'total', 'endorsement']"
1794,False,"['balderson', 'ohio', 'running', 'congress', 'important', 'republican', 'party', 'troy', 'strong', 'crime', 'borders', 'loves', 'military', 'vets', 'second', 'amendment', 'troy', 'strongly', 'protect']"
1795,False,"['congratulations', 'general', 'john', 'kelly', 'today', 'celebrate', 'first', 'full', 'year', 'chief', 'staff']"
1796,False,[]
1797,False,"['great', 'honor', 'welcome', 'prime', 'minister', 'italy', 'join', 'us', '2', '00pme', 'joint', 'press', 'conference']"
1798,True,"['rt', 'david', 'burritt', 'u', 'steel', 'president', 'ceo', 'said', 'company', 'experiencing', 'renaissance', 'credited']"
1799,False,"['must', 'border', 'security', 'get', 'rid', 'chain', 'lottery', 'catch', 'amp', 'release', 'sanctuary', 'cities', 'go', 'merit', 'based', 'immigration', 'protect', 'ice', 'law', 'enforcement', 'course', 'keep', 'building', 'much', 'faster', 'wall']"
1800,True,"['rt', 'tells', 'agents', 'always', 'stand']"
1801,False,"['also', 'mueller', 'appointing', 'angry', 'dems', 'worked', 'crooked', 'hillary', 'others', 'including', 'worked', 'obama', 'mueller', 'looking', 'criminal', 'activity', 'amp', 'real', 'russian', 'collusion', 'democrats', 'side', 'podesta', 'dossier']"
1802,False,"['robert', 'mueller', 'ever', 'going', 'release', 'conflicts', 'interest', 'respect', 'president', 'trump', 'including', 'fact', 'nasty', 'amp', 'contentious', 'business', 'relationship', 'turned', 'head', 'fbi', 'one', 'day', 'appointment', 'c', 'amp', 'comey', 'close', 'friend']"
1803,False,"['collusion', 'robert', 'mueller', 'rigged', 'witch', 'hunt', 'headed', '17', 'increased', '13', 'including', 'obama', 'white', 'house', 'lawyer', 'angry', 'democrats', 'started', 'fraudulent', 'dossier', 'paid', 'crooked', 'hillary', 'dnc', 'therefore', 'witch', 'hunt', 'illegal', 'scam']"
1804,False,"['amazon', 'washington', 'post', 'nothing', 'write', 'bad', 'stories', 'even', 'positive', 'achievements', 'never', 'change']"
1805,False,"['accurately', '90', 'media', 'coverage', 'administration', 'negative', 'despite', 'tremendously', 'positive', 'results', 'achieving', 'surprise', 'confidence', 'media', 'time', 'low', 'allow', 'great', 'country', 'sold', 'anti', 'trump', 'haters']"
1806,False,"['dying', 'newspaper', 'industry', 'matter', 'much', 'try', 'distract', 'cover', 'country', 'making', 'great', 'progress', 'leadership', 'never', 'stop', 'fighting', 'american', 'people', 'example', 'failing', 'new', 'york', 'times']"
1807,False,"['media', 'driven', 'insane', 'trump', 'derangement', 'syndrome', 'reveals', 'internal', 'deliberations', 'government', 'truly', 'puts', 'lives', 'many', 'journalists', 'risk', 'unpatriotic', 'freedom', 'press', 'also', 'comes', 'responsibility', 'report', 'news']"
1808,False,"['would', 'willing', 'shut', 'government', 'democrats', 'give', 'us', 'votes', 'border', 'security', 'includes', 'wall', 'must', 'get', 'rid', 'lottery', 'catch', 'amp', 'release', 'etc', 'finally', 'go', 'system', 'immigration', 'based', 'merit', 'need', 'great', 'people', 'coming', 'country']"
1809,False,"['biggest', 'best', 'results', 'coming', 'good', 'gdp', 'report', 'quarterly', 'trade', 'deficit', 'reduced', '52', 'billion', 'course', 'historically', 'low', 'unemployment', 'numbers', 'especially', 'african', 'americans', 'hispanics', 'asians', 'women']"
1810,False,"['good', 'interesting', 'meeting', 'white', 'house', 'g', 'sulzberger', 'publisher', 'new', 'york', 'times', 'spent', 'much', 'time', 'talking', 'vast', 'amounts', 'fake', 'news', 'put', 'media', 'amp', 'fake', 'news', 'morphed', 'phrase', 'enemy', 'people', 'sad']"
1811,True,"['rt', 'congressman', 'david', 'kustoff', 'champion', 'trump', 'agenda', 'greatly', 'appreciate', 'support', 'david', 'strong']"
1812,True,"['rt', 'things', 'democrats', 'well', 'resist', 'campaign', 'slogan', 'obstruct', 'cryin', 'chuck', 'schume']"
1813,True,"['rt', 'democrats', 'want', 'open', 'borders', 'care', 'little', 'crime', 'incompetent', 'fake', 'news', 'media', 'almos']"
1814,False,"['please', 'understand', 'consequences', 'people', 'cross', 'border', 'illegally', 'whether', 'children', 'many', 'using', 'children', 'sinister', 'purposes', 'congress', 'must', 'act', 'fixing', 'dumbest', 'amp', 'worst', 'immigration', 'laws', 'anywhere', 'world', 'vote', 'r']"
1815,False,"['think', 'fake', 'news', 'media', 'ever', 'report', 'tweet', 'michael']"
1816,False,"['wow', 'highest', 'poll', 'numbers', 'history', 'republican', 'party', 'includes', 'honest', 'abe', 'lincoln', 'ronald', 'reagan', 'must', 'something', 'wrong', 'please', 'recheck', 'poll']"
1817,False,"['tom', 'homan', 'fmr', 'ice', 'director', 'nobody', 'done', 'border', 'security', 'amp', 'public', 'safety', 'president', 'trump', 'worked', 'six', 'presidents', 'respect', 'nobody', 'done', 'administration', 'amp', 'president', 'trump', 'stone', 'cold', 'fact']"
1818,False,[]
1819,False,"['join', 'tampa', 'florida', 'next', 'tuesday', 'july', '31st', '7', '00pme', 'maga', 'rally', 'tickets']"
1820,False,"['things', 'democrats', 'well', 'resist', 'campaign', 'slogan', 'obstruct', 'cryin', 'chuck', 'schumer', 'almost', '400', 'great', 'american', 'people', 'waiting', 'forever', 'serve', 'country', 'total', 'disgrace', 'mitch', 'let', 'go', 'home', 'approved']"
1821,False,"['democrats', 'want', 'open', 'borders', 'care', 'little', 'crime', 'incompetent', 'fake', 'news', 'media', 'almost', 'totally', 'side']"
1822,False,"['congressman', 'david', 'kustoff', 'champion', 'trump', 'agenda', 'greatly', 'appreciate', 'support', 'david', 'strong', 'crime', 'borders', 'loves', 'military', 'vets', 'second', 'amendment', 'get', 'vote', 'david', 'thursday', 'august', '2nd', 'full', 'total', 'endorsement']"
1823,False,"['private', 'business', 'investment', 'surged', '1', '8', 'percent', 'year', 'came', 'office', '9', '4', 'percent', 'year', 'means', 'jobs', 'jobs', 'jobs']"
1824,False,"['first', 'female', 'admiral', 'alene', 'duerk', 'said', 'nice', 'distinction', 'recognized', 'first', 'wanted', 'make', 'certain', 'used', 'notoriety', 'much', 'positive', 'could', 'alene', 'america', 'forever', 'grateful']"
1825,False,"['accomplished', 'economic', 'turnaround', 'historic', 'proportions']"
1826,False,"['thrilled', 'announce', 'second', 'quarter', 'year', 'u', 'economy', 'grew', 'amazing', 'rate', '4', '1']"
1827,False,"['balderson', 'ohio', 'running', 'congress', 'important', 'republican', 'party', 'cast', 'early', 'vote', 'vote', 'august', '7th', 'troy', 'strong', 'crime', 'borders', 'loves', 'military', 'vets', 'second', 'amendment', 'full', 'total', 'endorsement']"
1828,False,"['running', 'republican', 'primary', 'great', 'state', 'michigan', 'spectacular', 'vote', 'august', '7th', 'rarely', 'seen', 'candidate', 'great', 'potential', 'west', 'point', 'graduate', 'successful', 'businessman', 'african', 'american', 'leader']"
1829,False,"['john', 'strong', 'crime', 'borders', 'loves', 'military', 'vets', 'second', 'amendment', 'star', 'full', 'total', 'endorsement']"
1830,False,"['great', 'gdp', 'numbers', 'released', 'news', 'conference', 'soon']"
1831,False,"['know', 'meeting', 'son', 'jr', 'sounds', 'like', 'someone', 'trying', 'make', 'stories', 'order', 'get', 'unrelated', 'jam', 'taxi', 'cabs', 'maybe', 'even', 'retained', 'bill', 'crooked', 'hillary', 'lawyer', 'gee', 'wonder', 'helped', 'make', 'choice']"
1832,False,"['collusion', 'russia', 'democrats', 'looking', 'tweets', 'along', '53', 'million', 'people', 'rigged', 'witch', 'hunt', 'continues', 'stupid', 'unfair', 'country', 'fake', 'news', 'waste', 'time', 'dumb', 'questions']"
1833,False,"['arrived', 'back', 'washington', 'last', 'night', 'emotional', 'reopening', 'major', 'u', 'steel', 'plant', 'granite', 'city', 'illinois', 'greeted', 'ridiculous', 'news', 'highly', 'conflicted', 'robert', 'mueller', 'gang', '13', 'angry', 'democrats', 'obviously', 'cannot', 'find', 'collusion']"
1834,False,"['way', 'go', 'jerry', 'league']"
1835,False,"['remains', 'american', 'servicemen', 'soon', 'leaving', 'north', 'korea', 'heading', 'united', 'states', 'many', 'years', 'great', 'moment', 'many', 'families', 'thank', 'kim', 'jong', 'un']"
1836,False,"['america', 'open', 'business', 'u', 'steel', 'back']"
1837,False,"['called', 'case', 'impeaching', 'trump', 'would', 'encourage', 'people', 'trump', 'derangement', 'syndrome', 'read']"
1838,False,"['brilliant', 'lawyer', 'although', 'liberal', 'democrat', 'probably', 'vote', 'discussed', 'witch', 'hunt', 'great', 'clarity', 'positive', 'way', 'written', 'new', 'important', 'book']"
1839,False,"['promises', 'kept']"
1840,False,"['thank', 'steel', 'granite', 'city', 'illinois']"
1841,False,"['united', 'states', 'impose', 'large', 'sanctions', 'turkey', 'long', 'time', 'detainment', 'pastor', 'andrew', 'brunson', 'great', 'christian', 'family', 'man', 'wonderful', 'human', 'suffering', 'greatly', 'innocent', 'man', 'faith', 'released', 'immediately']"
1842,False,"['great', 'way', 'see', 'soon', 'kim', 'reynolds']"
1843,False,"['heading', 'dubuque', 'iowa', 'granite', 'city', 'illinois', 'looking', 'forward', 'many', 'great', 'friends']"
1844,False,"['twitter', 'shadow', 'banning', 'prominent', 'republicans', 'good', 'look', 'discriminatory', 'illegal', 'practice', 'many', 'complaints']"
1845,False,"['european', 'union', 'representatives', 'told', 'would', 'start', 'buying', 'soybeans', 'great', 'farmers', 'immediately', 'also', 'buying', 'vast', 'amounts', 'lng']"
1846,False,"['great', 'back', 'track', 'european', 'union', 'big', 'day', 'free', 'fair', 'trade']"
1847,True,"['rt', 'met', 'today', 'launch', 'new', 'phase', 'relationship', 'u', 'amp', 'eu', 'phase', 'close', 'friendship', 'strong']"
1848,False,"['thank', 'georgia', 'say', 'endorsement', 'last', 'week', 'brian', 'kemp', 'republican', 'primary', 'governor', 'worthy', 'opponent', 'lifted', '5', 'points', '70', '30', 'victory', 'two', 'good', 'talented', 'men', 'great', 'race', 'congratulations', 'brian']"
1849,False,"['obviously', 'european', 'union', 'represented', 'united', 'states', 'represented', 'truly', 'love']"
1850,False,"['along', 'quickly', 'european', 'union', 'nations', 'open', 'united', 'states', 'time', 'benefiting', 'everything', 'great', 'warmth', 'feeling', 'room', 'breakthrough', 'quickly', 'made', 'nobody', 'thought', 'possible']"
1851,False,"['great', 'meeting', 'trade', 'today', 'representatives', 'european', 'union', 'come', 'strong', 'understanding', 'believers', 'tariffs', 'barriers', 'subsidies', 'work', 'documents', 'already', 'started', 'process', 'moving']"
1852,False,"['thank', 'much', 'working', 'hard']"
1853,False,"['sergio', 'marchionne', 'passed', 'away', 'today', 'one', 'brilliant', 'amp', 'successful', 'car', 'executives', 'since', 'days', 'legendary', 'henry', 'ford', 'great', 'honor', 'get', 'know', 'sergio', 'potus', 'loved', 'car', 'industry', 'fought', 'hard', 'truly', 'missed']"
1854,False,"['week', 'administration', 'hosting', 'first', 'ever', 'irfministerial', 'u', 'continue', 'promote', 'religiousfreedom', 'around', 'world', 'nations', 'support', 'religious', 'freedom', 'far', 'free', 'prosperous', 'amp', 'peaceful', 'great', 'job', 'ambassador', 'amp']"
1855,False,"['united', 'states', 'european', 'union', '1', 'trillion', 'bilateral', 'trade', 'relationship', 'largest', 'economic', 'relationship', 'world', 'want', 'strengthen', 'trade', 'relationship', 'benefit', 'american', 'european', 'citizens']"
1856,False,"['congratulations', 'brian', 'kemp', 'big', 'win', 'georgia', 'last', 'night', 'wow', '69', '30', 'big', 'numbers', 'go', 'win', 'open', 'border', 'crime', 'loving', 'opponent', 'democrats', 'given', 'weak', 'vets', 'military', '2nd', 'amendment', 'win']"
1857,False,"['kind', 'lawyer', 'would', 'tape', 'client', 'sad', 'first', 'never', 'heard', 'tape', 'abruptly', 'terminated', 'cut', 'presumably', 'saying', 'positive', 'things', 'hear', 'clients', 'many', 'reporters', 'taped', 'bad']"
1858,False,"['china', 'targeting', 'farmers', 'know', 'love', 'amp', 'respect', 'way', 'getting', 'continue', 'allowing', 'take', 'advantage', 'u', 'vicious', 'failed', 'attempt', 'nice', 'china', 'made', '517', 'billion', 'us', 'last', 'year']"
1859,False,"['people', 'snipping', 'heels', 'negotiation', 'take', 'longer', 'make', 'deal', 'deal', 'never', 'good', 'could', 'unity', 'negotiations', 'going', 'really', 'well', 'cool', 'end', 'result', 'worth']"
1860,False,"['every', 'time', 'see', 'weak', 'politician', 'asking', 'stop', 'trade', 'talks', 'use', 'tariffs', 'counter', 'unfair', 'tariffs', 'wonder', 'thinking', 'going', 'continue', 'let', 'farmers', 'country', 'get', 'ripped', 'lost', '817', 'billion', 'trade', 'last', 'year', 'weakness']"
1861,False,"['russia', 'hoax', 'illicit', 'scheme', 'clear', 'hillary', 'clinton', 'amp', 'frame', 'donald', 'trump', 'hot', 'seller', 'already', 'number', 'one', 'importantly', 'great', 'book', 'everyone', 'talking', 'covers', 'rigged', 'witch', 'hunt', 'brilliantly', 'congratulations', 'gregg', 'jarrett']"
1862,False,"['sad', 'unfair', 'fcc', 'approve', 'sinclair', 'broadcast', 'merger', 'tribune', 'would', 'great', 'much', 'needed', 'conservative', 'voice', 'people', 'liberal', 'fake', 'news', 'nbc', 'comcast', 'gets', 'approved', 'much', 'bigger', 'sinclair', 'disgraceful']"
1863,False,"['european', 'union', 'coming', 'washington', 'tomorrow', 'negotiate', 'deal', 'trade', 'idea', 'u', 'e', 'u', 'drop', 'tariffs', 'barriers', 'subsidies', 'would', 'finally', 'called', 'free', 'market', 'fair', 'trade', 'hope', 'ready']"
1864,False,"['today', 'great', 'honor', 'kansas', 'city', 'missouri', 'pay', 'tribute', 'men', 'women', 'make', 'freedom', 'possible', 'thank', 'vfwconvention']"
1865,False,"['heels', 'successful', 'launch', 'national', 'council', 'american', 'worker', 'congress', 'reauthorize', 'perkinscte', 'ensure', 'american', 'workforce', 'remains', 'stronger', 'ever', 'jobs', 'workforce']"
1866,False,"['want', 'thank', 'devotion', 'fallen', 'heroes', 'unknown', 'soldiers', 'prisoners', 'war', 'missing', 'action', 'families', 'vfwconvention']"
1867,False,['vfwconvention']
1868,False,"['concerned', 'russia', 'fighting', 'hard', 'impact', 'upcoming', 'election', 'based', 'fact', 'president', 'tougher', 'russia', 'pushing', 'hard', 'democrats', 'definitely', 'want', 'trump']"
1869,False,"['make', 'america', 'great']"
1870,False,"['heading', 'missouri', 'many', 'great', 'friends', 'vfw', 'come']"
1871,False,"['country', 'great', 'best', 'financial', 'numbers', 'planet', 'great', 'usa', 'winning']"
1872,False,"['today', 'day', 'vote', 'brian', 'kemp', 'great', 'georgia', 'full', 'endorsement']"
1873,False,"['tariffs', 'greatest', 'either', 'country', 'treated', 'united', 'states', 'unfairly', 'trade', 'negotiates', 'fair', 'deal', 'gets', 'hit', 'tariffs', 'simple', 'everybody', 'talking', 'remember', 'piggy', 'bank', 'robbed', 'great']"
1874,False,"['countries', 'treated', 'us', 'unfairly', 'trade', 'years', 'coming', 'washington', 'negotiate', 'taken', 'place', 'many', 'years', 'ago', 'saying', 'goes', 'better', 'late', 'never']"
1875,True,"['rt', 'coast', 'guard', 'seizes', '729m', 'worth', 'cocaine', 'boats', 'moving', 'drugs', 'central', 'america', 'us']"
1876,True,"['rt', 'lockheed', 'martin', 'add', '400', 'workers', 'boost', 'production', 'f', '35', 'fighter', 'jet', 'expensive', 'u', 'history', 'afte']"
1877,False,"['madeinamerica', 'showcase']"
1878,False,"['lou', 'barletta', 'one', 'first', 'supporters', 'tough', 'crime', 'borders', 'great', 'senator', 'pennsylvania', 'opponent', 'weak', 'crime', 'ice', 'borders', 'need', 'lou']"
1879,False,"['robert', 'great', 'job', 'vets', 'also', 'recently', 'choice']"
1880,False,"['opinion', 'washington', 'post', 'nothing', 'expensive', 'paper', 'loses', 'fortune', 'lobbyist', 'amazon', 'used', 'protection', 'antitrust', 'claims', 'many', 'feel', 'brought']"
1881,False,"['amazon', 'washington', 'post', 'gone', 'crazy', 'ever', 'since', 'lost', 'internet', 'tax', 'case', 'u', 'supreme', 'court', 'two', 'months', 'ago', 'next', 'u', 'post', 'office', 'use', 'fraction', 'real', 'cost', 'delivery', 'boy', 'big', 'percentage', 'packages']"
1882,False,"['rocket', 'launched', 'north', 'korea', '9', 'months', 'likewise', 'nuclear', 'tests', 'japan', 'happy', 'asia', 'happy', 'fake', 'news', 'saying', 'without', 'ever', 'asking', 'always', 'anonymous', 'sources', 'angry', 'going', 'fast', 'enough', 'wrong', 'happy']"
1883,False,"['hear', 'fake', 'news', 'talking', 'negatively', 'meeting', 'president', 'putin', 'gave', 'remember', 'gave', 'nothing', 'merely', 'talked', 'future', 'benefits', 'countries', 'also', 'got', 'along', 'well', 'good', 'thing', 'except', 'corrupt', 'media']"
1884,False,"['carter', 'page', 'spy', 'agent', 'russians', 'would', 'cooperated', 'fbi', 'fraud', 'hoax', 'designed', 'target', 'trump', 'tom', 'fitton', 'disgrace', 'america', 'drop', 'discredited', 'mueller', 'witch', 'hunt']"
1885,False,"['doj', 'fbi', 'obama', 'gang', 'need', 'held', 'account', 'source', '1', 'major', 'source', 'avoided', 'talking', 'clinton', 'campaign', 'behind', 'misled', 'court', 'provide', 'pretext', 'spy', 'trump', 'team', 'carter', 'page', 'getting', 'trump']"
1886,False,"['classified', 'cover', 'misconduct', 'fbi', 'justice', 'department', 'misleading', 'court', 'using', 'dossier', 'dishonest', 'way', 'gain', 'warrant', 'target', 'trump', 'team', 'clinton', 'campaign', 'document', 'fraud', 'hoax', 'designed', 'target', 'trump']"
1887,False,"['find', 'indeed', 'unverified', 'fake', 'dirty', 'dossier', 'paid', 'crooked', 'hillary', 'clinton', 'dnc', 'knowingly', 'amp', 'falsely', 'submitted', 'fisa', 'responsible', 'starting', 'totally', 'conflicted', 'discredited', 'mueller', 'witch', 'hunt']"
1888,False,"['tom', 'fitton', '6', '15', 'judicial', 'watch']"
1889,False,"['iranian', 'president', 'rouhani', 'never', 'ever', 'threaten', 'united', 'states', 'suffer', 'consequences', 'likes', 'throughout', 'history', 'ever', 'suffered', 'longer', 'country', 'stand', 'demented', 'words', 'violence', 'amp', 'death', 'cautious']"
1890,False,"['president', 'obama', 'knew', 'russia', 'election', 'something', 'tell', 'campaign', 'big', 'hoax', 'thought', 'crooked', 'hillary', 'going', 'win']"
1891,False,"['happy', 'birthday']"
1892,False,"['great', 'meeting', 'putin', 'fake', 'news', 'used', 'every', 'bit', 'energy', 'try', 'disparage', 'bad', 'country']"
1893,False,"['source', '1', 'fake', 'dossier', 'yes', 'dirty', 'dossier', 'paid', 'democrats', 'hit', 'piece', 'trump', 'looking', 'information', 'could', 'discredit', 'candidate', '1', 'trump', 'carter', 'page', 'foot', 'surveil', 'trump', 'campaign', 'illegal']"
1894,False,"['andrew', 'mccarthy', 'said', 'could', 'never', 'happen', 'bad', 'looking', 'judges', 'signed', 'stuff', 'people', 'gave', 'bad', 'screams', 'whole', 'fisa', 'scam', 'led', 'rigged', 'mueller', 'witch', 'hunt']"
1895,False,"['looking', 'amp', 'like', 'trump', 'campaign', 'president', 'illegally', 'spied', 'upon', 'surveillance', 'political', 'gain', 'crooked', 'hillary', 'clinton', 'dnc', 'ask', 'worked', 'better', 'crazy', 'bernie', 'republicans', 'must', 'get', 'tough', 'illegal', 'scam']"
1896,False,"['congratulations', 'successful', 'getting', 'carter', 'page', 'fisa', 'documents', 'usual', 'ridiculously', 'heavily', 'redacted', 'confirm', 'little', 'doubt', 'department', 'justice', 'fbi', 'misled', 'courts', 'witch', 'hunt', 'rigged', 'scam']"
1897,False,"['watching', 'los', 'angeles', 'possible', 'hostage', 'situation', 'closely', 'active', 'barricaded', 'suspect', 'l', 'p', 'working', 'federal', 'law', 'enforcement']"
1898,False,"['troy', 'balderson', 'ohio', 'running', 'congress', 'nancy', 'pelosi', 'liberal', 'weak', 'crime', 'amp', 'borders', 'troy', 'total', 'opposite', 'loves', 'military', 'vets', 'amp', '2nd', 'amendment', 'early', 'voting', 'started', 'election', 'day', 'august', '7th', 'troy', 'full', 'amp', 'total', 'endorsement']"
1899,False,"['brian', 'kemp', 'running', 'governor', 'georgia', 'full', 'endorsement', 'campaigning', 'tonight', 'vp', 'pence', 'brian', 'strong', 'crime', 'borders', 'loves', 'military', 'vets', '2nd', 'amendment', 'great', 'governor']"
1900,False,"['brian', 'kemp', 'running', 'governor', 'georgia', 'full', 'endorsement', 'campaigning', 'tonight', 'brian', 'strong', 'crime', 'borders', 'loves', 'military', 'vets', '2nd', 'amendment', 'great', 'governor']"
1901,False,"['collusion', 'obstruction', 'matter', '13', 'angry', 'democrats', 'republicans', 'totally', 'protecting', 'democrats', 'want', 'witch', 'hunt', 'drag', 'november', 'election', 'republicans', 'better', 'get', 'smart', 'fast', 'expose']"
1902,False,"['rigged', 'witch', 'hunt', 'headed', '13', 'angry', 'democrats', '4', 'added', 'one', 'worked', 'directly', 'obama', 'w', 'h', 'seems', 'intent', 'damaging', 'republican', 'party', 'chances', 'november', 'election', 'democrat', 'excuse', 'losing', '16', 'election', 'never', 'ends']"
1903,False,"['inconceivable', 'government', 'would', 'break', 'lawyer', 'office', 'early', 'morning', 'almost', 'unheard', 'even', 'inconceivable', 'lawyer', 'would', 'tape', 'client', 'totally', 'unheard', 'amp', 'perhaps', 'illegal', 'good', 'news', 'favorite', 'president', 'nothing', 'wrong']"
1904,False,"['nfl', 'national', 'anthem', 'debate', 'alive', 'well', 'believe', 'contract', 'players', 'must', 'stand', 'attention', 'hand', 'heart', '40', '000', '000', 'commissioner', 'must', 'make', 'stand', 'first', 'time', 'kneeling', 'game', 'second', 'time', 'kneeling', 'season', 'pay']"
1905,True,"['rt', 'national', 'council', 'american', 'worker', 'together', 'w', 'private', 'sector', 'working', 'equip', 'students', 'worker']"
1906,False,"['got', 'severely', 'criticized', 'fake', 'news', 'media', 'nice', 'president', 'putin', 'old', 'days', 'would', 'call', 'diplomacy', 'loud', 'amp', 'vicious', 'would', 'criticized', 'tough', 'remember', 'said', 'tough', 'chairman', 'kim', 'hypocrites']"
1907,True,"['rt', 'told', 'european', 'union', 'slapped', 'five', 'billion', 'dollar', 'fine', 'one', 'great', 'companies', 'google']"
1908,True,"['rt', 'summit', 'russia', 'great', 'success', 'except', 'real', 'enemy', 'people', 'fake', 'news', 'media', 'look', 'forw']"
1909,True,"['rt', 'dems', 'fake', 'news', 'ever', 'learn', 'classic']"
1910,False,"['important', 'done', 'years', 'ago']"
1911,True,"['rt', 'winning', 'american', 'jobless', 'claims', 'drop', 'lowest', 'level', 'since', '1969']"
1912,True,"['rt', 'former', 'harvard', 'law', 'students', 'praise', 'kavanaugh', 'letter']"
1913,True,"['rt', 'senate', 'gop', 'breaks', 'record', 'confirming', 'trump', 'picks', 'key', 'court']"
1914,False,"['farmers', 'downward', 'trend', '15', 'years', 'price', 'soybeans', 'fallen', '50', 'since', '5', 'years', 'election', 'big', 'reason', 'bad', 'terrible', 'trade', 'deals', 'countries', 'put', 'massive', 'tariffs', 'barriers', 'canada', 'charges', '275', 'dairy', 'farmers', 'win']"
1915,False,"['united', 'states', 'penalized', 'well', 'tightening', 'hurts', 'done', 'u', 'allowed', 'recapture', 'lost', 'due', 'illegal', 'currency', 'manipulation', 'bad', 'trade', 'deals', 'debt', 'coming', 'due', 'amp', 'raising', 'rates', 'really']"
1916,False,"['china', 'european', 'union', 'others', 'manipulating', 'currencies', 'interest', 'rates', 'lower', 'u', 'raising', 'rates', 'dollars', 'gets', 'stronger', 'stronger', 'passing', 'day', 'taking', 'away', 'big', 'competitive', 'edge', 'usual', 'level', 'playing', 'field']"
1917,False,"['deepest', 'sympathies', 'families', 'friends', 'involved', 'terrible', 'boat', 'accident', 'took', 'place', 'missouri', 'tragedy', 'great', 'loss', 'may', 'god']"
1918,False,"['dems', 'fake', 'news', 'ever', 'learn', 'classic']"
1919,False,"['trump', 'recognized', 'russian', 'meddling', 'many', 'times']"
1920,False,"['proliferation', 'cyber', 'attacks', 'trade', 'ukraine', 'middle', 'east', 'peace', 'north', 'korea', 'many', 'answers', 'easy', 'hard', 'problems', 'solved']"
1921,False,"['trump', 'recognized', 'russian', 'meddling', 'many', 'times']"
1922,False,"['summit', 'russia', 'great', 'success', 'except', 'real', 'enemy', 'people', 'fake', 'news', 'media', 'look', 'forward', 'second', 'meeting', 'start', 'implementing', 'many', 'things', 'discussed', 'including', 'stopping', 'terrorism', 'security', 'israel', 'nuclear']"
1923,False,"['told', 'european', 'union', 'slapped', 'five', 'billion', 'dollar', 'fine', 'one', 'great', 'companies', 'google', 'truly', 'taken', 'advantage', 'u', 'long']"
1924,False,"['really', 'big', 'jobs', 'meeting', 'today', 'white', 'house', '3', 'p']"
1925,False,"['trump', 'recognized', 'russian', 'meddling', 'many', 'times', 'thank', 'actually', 'showing', 'clips', 'fake', 'news', 'wants', 'part', 'narrative', 'bad', 'want', 'focus', 'economic', 'jobs', 'records', 'set']"
1926,False,"['fake', 'news', 'media', 'wants', 'badly', 'see', 'major', 'confrontation', 'russia', 'even', 'confrontation', 'could', 'lead', 'war', 'pushing', 'recklessly', 'hard', 'hate', 'fact', 'probably', 'good', 'relationship', 'putin', 'much', 'better', 'country']"
1927,False,"['fake', 'news', 'media', 'going', 'crazy', 'make', 'stories', 'without', 'backup', 'sources', 'proof', 'many', 'stories', 'written', 'good', 'people', 'surrounding', 'total', 'fiction', 'problem', 'complain', 'give', 'publicity', 'complain', 'anyway']"
1928,False,"['democrats', 'death', 'wish', 'ways', 'one', 'actually', 'want', 'abolish', 'ice', 'cost', 'heavily', 'midterms', 'yesterday', 'republicans', 'overwhelmingly', 'passed', 'bill', 'supporting', 'ice']"
1929,False,"['thank', 'novartis', 'increasing', 'prices', 'prescription', 'drugs', 'likewise', 'pfizer', 'making', 'big', 'push', 'actually', 'reduce', 'prices', 'maybe', 'substantially', 'prescription', 'drugs']"
1930,False,"['total', 'disgrace', 'turkey', 'release', 'respected', 'u', 'pastor', 'andrew', 'brunson', 'prison', 'held', 'hostage', 'far', 'long', 'erdogan', 'something', 'free', 'wonderful', 'christian', 'husband', 'amp', 'father', 'done', 'nothing', 'wrong', 'family', 'needs']"
1931,True,"['rt', 'made', 'clear', 'time', 'drug', 'companies', 'put', 'american', 'patients', 'first', 'novartis', 'halting', 'prescription', 'dr']"
1932,False,"['two', 'biggest', 'opponents', 'ice', 'america', 'today', 'democratic', 'party', 'ms', '13']"
1933,False,"['thank', 'congressman', 'kevin', 'yoder', 'secured', '5', 'billion', 'border', 'security', 'need', 'congress', 'support', 'kevin', 'strong', 'crime', 'border', '2nd', 'amendment', 'loves', 'military', 'vets', 'full', 'total', 'endorsement']"
1934,False,"['brian', 'kemp', 'running', 'governor', 'great', 'state', 'georgia', 'primary', 'tuesday', 'brian', 'tough', 'crime', 'strong', 'border', 'illegal', 'immigration', 'loves', 'military', 'vets', 'protects', 'second', 'amendment', 'give', 'full', 'total', 'endorsement']"
1935,True,"['rt', 'remembrance', 'special', 'agent', 'nole', 'e', 'remagen', 'week', 'u', 'secret', 'service', 'lost', 'one', 'america', 'finest', 'ask', 'fo']"
1936,False,"['3', '4', 'million', 'jobs', 'created', 'since', 'great', 'election', 'victory', 'far', 'greater', 'ever', 'anticipated', 'getting', 'better', 'new', 'greatly', 'improved', 'trade', 'deals', 'start', 'coming', 'fruition']"
